CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;
EU27.1.0.319.0.UBLGAP;European Union;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.9567;-3.2141;-2.9893;-2.9077;-2.5367;-2.3384;-2.0382;-2.9363;-4.1351;-4.8128;-3.4619;-2.3257;-1.1752;-0.9344;-0.8591;-0.7367;-0.9448;-0.8810;-1.2906;-3.7481;-3.8588;-3.5665;-3.2434;-2.9885                                                                                                                                                                                                                                                                                                                                                                                                                                  
EU15.1.0.319.0.UBLGAP;European Union (15 countries);01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-4.0184;-3.2772;-2.9778                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
EA19.1.0.319.0.UBLGAP;Euro area;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.4920;-2.3467;-1.8139;-2.4394;-3.1158;-3.2672;-3.0322;-3.0465;-2.7420;-2.4040;-2.1482;-3.0503;-4.2334;-5.0462;-3.5591;-2.3839;-1.2005;-0.9359;-0.8480;-0.7937;-1.0656;-0.9138;-1.3927;-3.8540;-4.2448;-3.6684;-3.4278;-3.1676                                                                                                                                                                                                                                                                                                                                                                                                                   
EA20.1.0.319.0.UBLGAP;Euro area (20 countries);01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3.1165;-3.2713;-3.0398;-3.0602;-2.7472;-2.4090;-2.1611;-3.0606;-4.2438;-5.0498;-3.5746;-2.3910;-1.2119;-0.9449;-0.8531;-0.7922;-1.0595;-0.9131;-1.3905;-3.8536;-4.2389;-3.6657;-3.4262;-3.1673                                                                                                                                                                                                                                                                                                                                                                                                                        
EA12.1.0.319.0.UBLGAP;Euro area (12 countries);01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-6.6731;-3.4859;-2.4653;-2.3289;-1.7874;-2.4056;-3.1076;-3.2626;-3.0352;-3.0586;-2.7465;-2.3893;-2.1186;-3.0159;-4.2174;-5.0546;-3.5514;-2.3859;-1.1610;-0.9165;-0.8414;-0.7916;-1.0749;-0.8977;-1.3925;-3.8232;-4.2407;-3.6624;-3.4055;-3.1846                                                                                                                                                                                                                                                                                                                                                                                          
BEL.1.0.319.0.UBLGAP;Belgium;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-4.1021;-3.1969;-2.2451;-0.9208;-1.2241;-1.3671;-0.2043;-0.1239;-1.2840;-0.4846;-3.0802;-0.4694;-1.6470;-1.9540;-4.2467;-3.7573;-4.0866;-3.8299;-2.3627;-2.6120;-2.4588;-2.3644;-0.9193;-1.3991;-2.9748;-5.9616;-5.3080;-5.6102;-5.3119;-4.5229                                                                                                                                                                                                                                                                                                                                                                                                            
BGR.1.0.319.0.UBLGAP;Bulgaria;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-7.7315;-12.2243;2.0520;0.8277;2.4161;1.7343;1.9447;-0.6148;0.0937;1.7771;1.3763;2.1292;-0.8842;0.2444;-3.9557;-3.5281;-2.0739;-1.1741;-0.6155;-4.9174;-1.5450;0.4714;1.6826;1.7479;1.7451;-2.3422;-3.8627;-3.7905;-2.9306;-2.7947                                                                                                                                                                                                                                                                                                                                                                                                                        
CZE.1.0.319.0.UBLGAP;Czechia;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2.7652;-3.2052;-2.3264;-3.5161;-6.0662;-6.2549;-6.8903;-2.6598;-4.0173;-4.0857;-2.9004;-3.6827;-4.6786;-3.7748;-2.5214;-3.2234;-0.2396;-1.1118;-0.6051;0.8318;0.8039;-0.0054;-0.8899;-4.3155;-4.5924;-3.9546;-3.0977;-2.0906                                                                                                                                                                                                                                                                                                                                                                                                                        
DNK.1.0.319.0.UBLGAP;Denmark;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3.6335;-2.8559;-2.1007;-1.1917;-0.3128;-0.1049;-0.1974;-0.7006;-0.2845;1.1075;3.4201;2.1716;2.6793;2.0909;-0.3806;-0.8262;-0.4249;-1.4694;0.8172;2.9631;0.0955;0.6234;2.0484;0.9942;4.4115;2.4603;4.1760;1.6300;1.2394;1.2332                                                                                                                                                                                                                                                                                                                                                                                                                             
DEU.1.0.319.0.UBLGAP;Germany;01 Based on potential GDP (ESA 2010);Cyclically adjusted net lending (+) or net borrowing (-) of general government :- Adjustment based on potential GDP Excessive deficit procedure ;(Percentage of potential GDP at current prices) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-5.2381;-4.0250;-2.7482;-2.3594;-9.2154;-3.0328;-2.6184;-2.5405;-1.8661;-2.3906;-3.9337;-4.0289;-2.9264;-2.5662;-2.3198;-1.8278;-0.6913;-0.8877;-0.6048;-3.5690;-1.5718;-0.1006;0.4606;0.6719;1.1628;1.0664;0.5544;1.2724;0.7945;-2.8840;-3.2562;-2.2597;-2.4075;-2.2005                                                                                                                                                                                                                                                                                                                                                                                               
