CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;
EU27.1.0.0.0.UXGS;European Union;01 Exports of goods and services;Exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1791.627;1899.326;2108.210;2242.819;2370.444;2807.763;2941.077;2996.127;3009.391;3296.903;3577.634;4004.697;4371.642;4557.775;3842.884;4428.131;4893.332;5103.373;5178.554;5380.539;5747.481;5853.245;6313.999;6645.855;6905.542;6241.252;7315.241;8772.645;9439.610;9980.653                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
EU15.1.0.0.0.UXGS;European Union (15 countries);01 Exports of goods and services;Exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1515.978;1562.841;1599.627;1767.916;1952.742;2080.139;2329.967;2455.513;2605.133;3083.552;3199.759;3233.486;3206.463;3480.696;3755.026;4190.514;4466.563;4566.758;3855.179;4425.766;4876.108;5101.457;5142.221;5336.334;5735.431;5778.054;6184.296;6487.928;6733.217;6032.047;6982.206;8381.954;8984.217;9459.433                                                                                                                                                                                                                                                                                                                                                                                                                                  
EA19.1.0.0.0.UXGS;Euro area;01 Exports of goods and services;Exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1297.506;1430.812;1589.866;1680.124;1862.465;1978.154;2090.286;2465.044;2582.190;2623.019;2627.123;2863.396;3081.074;3425.287;3722.956;3851.094;3258.813;3733.348;4116.918;4298.249;4359.256;4525.666;4841.372;4924.229;5298.019;5571.745;5768.962;5184.205;6066.777;7278.844;7824.401;8252.839                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
EA20.1.0.0.0.UXGS;Euro area (20 countries);01 Exports of goods and services;Exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1594.596;1685.857;1869.050;1984.849;2096.968;2473.317;2591.813;2633.329;2638.150;2875.750;3094.475;3440.529;3739.597;3868.566;3273.533;3749.668;4134.329;4315.621;4376.924;4544.444;4862.044;4946.414;5322.567;5597.798;5797.116;5205.122;6096.648;7319.257;7867.174;8297.842                                                                                                                                                                                                                                                                                                                                                                                                                                                               
EA12.1.0.0.0.UXGS;Euro area (12 countries);01 Exports of goods and services;Exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1206.974;1253.178;1274.304;1404.056;1560.198;1647.945;1824.379;1939.129;2051.398;2417.511;2529.760;2566.598;2565.860;2791.738;2996.539;3323.259;3601.344;3714.749;3145.623;3598.703;3959.584;4126.978;4181.821;4345.280;4653.509;4728.700;5082.499;5340.229;5526.619;4956.839;5796.537;6952.533;7472.017;7876.224                                                                                                                                                                                                                                                                                                                                                                                                                                       
DU15.1.0.0.0.UXGS;EU15 (including D_W West-Germany);01 Exports of goods and services;Exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;61.361;64.931;68.538;74.536;83.068;91.432;100.601;106.943;122.269;142.419;165.836;184.127;204.838;250.882;337.129;351.485;423.702;478.560;518.380;603.130;684.666;793.972;868.296;934.977;1076.781;1168.277;1112.344;1141.244;1242.293;1415.420;1515.898;1610.874;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
DA12.1.0.0.0.UXGS;EA12 (including D_W West-Germany);01 Exports of goods and services;Exports of goods and services at current prices (National accounts) ;Mrd ECU/EUR, Standard aggregation;42.229;45.136;48.073;52.560;59.392;66.037;73.205;78.691;91.172;107.083;125.226;139.255;158.290;196.439;265.167;274.684;333.420;376.609;409.857;474.715;531.345;614.181;675.113;728.626;839.821;907.200;883.527;903.270;984.397;1127.326;1217.635;1301.870;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
BEL.1.0.0.0.UXGS;Belgium;01 Exports of goods and services;Exports of goods and services at current prices (National accounts) ;Mrd EURO-BEF;4.9381;5.4205;6.0300;6.6649;7.5998;8.1718;9.1258;9.5621;10.7464;12.9650;14.9735;15.9680;18.0495;22.3282;28.8122;27.6439;33.2397;35.0886;36.3392;42.4153;46.0773;52.1137;60.6063;66.7408;76.9018;79.3034;76.1342;77.2453;87.8857;101.9681;104.8029;107.3278;110.0438;108.1316;118.6651;126.5342;131.1274;145.1877;149.2848;156.4412;185.9944;189.2954;193.5507;194.1308;210.4638;230.3047;249.7326;269.0598;284.4920;238.4911;275.4420;303.3961;310.5018;311.6495;321.6007;324.2157;341.6151;370.2034;382.2085;394.4157;365.3170;436.3227;520.4183;555.7140;576.5233                                                                                                                                                                                                                                                                                                                         
BGR.1.0.0.0.UXGS;Bulgaria;01 Exports of goods and services;Exports of goods and services at current prices (National accounts) ;Mrd BGN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0534;0.0857;0.1034;0.2143;0.4126;1.0607;9.4355;11.0977;10.7058;10.1865;10.8086;11.4632;12.6097;16.8747;19.9962;25.1841;33.2426;38.2284;30.8964;37.5194;47.7036;49.8799;53.1132;54.3618;57.1647;60.9264;68.8307;72.2420;76.9739;67.6557;85.2510;115.1112;124.2871;133.3364                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
CZE.1.0.0.0.UXGS;Czechia;01 Exports of goods and services;Exports of goods and services at current prices (National accounts) ;Mrd CZK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;273.519;374.885;428.524;511.631;523.232;641.886;697.553;793.328;906.893;963.383;1147.590;1260.071;1211.053;1319.344;1756.929;2030.936;2290.674;2551.181;2545.047;2307.165;2617.047;2877.013;3093.106;3150.955;3561.541;3726.148;3794.666;4038.874;4163.233;4278.746;3993.467;4442.762;5115.128;5602.020;6044.874                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
DNK.1.0.0.0.UXGS;Denmark;01 Exports of goods and services;Exports of goods and services at current prices (National accounts) ;Mrd DKK;13.942;14.362;15.440;17.460;19.596;21.603;23.110;24.290;27.320;30.889;34.771;38.020;42.633;52.003;63.828;68.308;76.090;84.751;91.269;108.220;130.293;159.015;180.582;199.218;222.158;241.886;230.178;237.280;261.478;291.058;311.621;335.582;341.094;339.505;366.045;379.477;403.302;432.811;441.028;488.519;595.084;624.792;644.557;629.849;661.563;752.583;853.411;895.202;975.961;811.578;914.933;993.979;1035.249;1058.019;1081.976;1128.511;1126.117;1207.825;1274.471;1355.310;1276.520;1493.956;1731.227;1904.054;2051.156                                                                                                                                                                                                                                                                                                                                                                
DEU.1.0.0.0.UXGS;Germany;01 Exports of goods and services;Exports of goods and services at current prices (National accounts) ;Mrd EURO-DEM;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;375.278;377.767;355.666;386.231;416.705;439.228;497.353;531.946;555.220;650.606;691.839;716.424;725.654;808.022;870.921;988.208;1082.874;1115.342;932.310;1091.549;1213.641;1271.274;1276.878;1335.472;1419.906;1444.277;1540.892;1592.156;1620.957;1464.782;1693.923;1936.480;2057.393;2137.795                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
D_W.1.0.0.0.UXGS;West Germany;01 Exports of goods and services;Exports of goods and services at current prices (National accounts) ;Mrd EURO-DEM;30.9923;32.2592;33.7794;36.7930;40.8954;44.6799;50.4266;54.4536;61.3971;69.7907;77.0900;82.3500;89.7400;105.4600;135.5600;133.2300;152.5600;161.7300;169.2100;185.7300;207.4900;234.9600;253.6900;257.5700;289.2000;319.1000;311.9800;311.3100;334.7700;378.3500;421.6600;474.7800;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
EST.1.0.0.0.UXGS;Estonia;01 Exports of goods and services;Exports of goods and services at current prices (National accounts) ;Mrd EURO-EEK;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.97251;1.43955;1.88586;2.25506;3.21859;3.75567;3.77759;3.80342;4.27972;4.53365;4.99851;5.97201;7.42247;8.58462;10.26700;11.03311;8.60127;11.06310;14.44314;15.44558;15.99250;16.41257;15.97600;16.74753;18.06823;19.27380;20.51388;19.02605;24.62031;31.06023;33.83693;36.10661                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
