CODE;COUNTRY;SUB-CHAPTER;TITLE;UNIT;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;
EU27.1.0.99.0.DXGT;European Union;01 Foreign trade at current prices;Total exports of goods :- Foreign trade statistics ;(Mrd EUR) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1146.627;1291.500;1454.033;1556.506;1744.325;1864.325;NA;NA;NA;2499.320;2519.695;2752.874;2967.456;3309.176;3592.959;3727.608;3053.586;3597.670;4013.774;4155.791;4168.308;4256.200;4444.779;4490.962;4839.316;5073.953;5203.563;4788.588;5608.771;6656.568;7142.093;7517.316                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
EU15.1.0.99.0.DXGT;European Union (15 countries);01 Foreign trade at current prices;Total exports of goods :- Foreign trade statistics ;(Mrd EUR) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1202.364;1219.004;1247.097;1398.496;1559.670;1675.902;1891.248;1996.184;2096.863;2506.874;2589.906;2607.842;2587.515;2784.629;2993.056;3319.076;3507.407;3594.717;2936.264;3449.355;3840.270;3962.035;3993.916;4026.104;4211.666;4192.729;4490.746;4695.359;4798.799;4340.538;5059.915;6008.797;6422.485;6726.422                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
EA19.1.0.99.0.DXGT;Euro area;01 Foreign trade at current prices;Total exports of goods :- Foreign trade statistics ;(Mrd EUR) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1034.475;1159.630;1306.032;1396.815;1553.463;1660.532;1743.461;2083.622;2180.895;2205.696;2214.214;2397.974;2569.960;2848.133;3081.190;3175.523;2605.781;3050.643;3390.672;3515.771;3519.763;3582.612;3732.556;3761.797;4039.254;4229.771;4320.438;3940.448;4616.589;5474.747;5859.620;6144.773                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
EA20.1.0.99.0.DXGT;Euro area (20 countries);01 Foreign trade at current prices;Total exports of goods :- Foreign trade statistics ;(Mrd EUR) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1037.808;1163.212;1309.574;1400.368;1557.283;1664.597;NA;NA;NA;2210.884;2219.678;2404.428;2577.030;2856.385;3090.195;3185.108;2613.296;3059.549;3400.255;3525.399;3529.295;3593.043;3744.220;3774.286;4053.456;4244.522;4335.788;3955.470;4635.918;5500.232;5887.093;6173.861                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
EA12.1.0.99.0.DXGT;Euro area (12 countries);01 Foreign trade at current prices;Total exports of goods :- Foreign trade statistics ;(Mrd EUR) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;980.275;997.727;1020.000;1142.168;1286.200;1375.489;1527.561;1632.494;1717.161;2048.903;2143.253;2165.310;2168.489;2344.262;2505.911;2769.120;2986.385;3069.028;2520.122;2943.527;3262.416;3376.731;3377.636;3438.506;3585.124;3611.273;3874.271;4049.859;4136.370;3763.236;4404.158;5218.087;5582.336;5847.333                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
DU15.1.0.99.0.DXGT;EU15 (including D_W West-Germany);01 Foreign trade at current prices;Total exports of goods :- Foreign trade statistics ;(Mrd EUR) ;45.300;48.094;50.472;55.118;61.546;68.223;74.903;79.084;91.680;108.517;125.695;140.136;157.282;196.416;265.582;274.418;334.244;377.986;407.755;476.263;540.529;622.597;683.943;734.708;851.341;931.323;854.752;908.942;986.929;1127.519;1163.452;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
DA12.1.0.99.0.DXGT;EA12 (including D_W West-Germany);01 Foreign trade at current prices;Total exports of goods :- Foreign trade statistics ;(Mrd EUR) ;31.6812;33.9789;35.8363;39.2023;44.4509;49.8182;54.9574;58.9829;69.4146;82.8674;96.8532;107.9026;123.4886;156.2761;212.7568;217.5214;268.9200;303.5220;328.0763;382.4425;427.0810;490.9891;541.8360;582.8799;674.9282;736.6811;686.6608;734.6189;798.0999;915.6995;946.6019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
BEL.1.0.99.0.DXGT;Belgium;01 Foreign trade at current prices;Total exports of goods :- Foreign trade statistics ;(Mrd EUR) ;3.5656;3.6652;4.0325;4.5092;5.2019;5.9515;6.3834;6.6011;7.9416;9.8710;11.3468;12.1306;14.3932;18.2069;23.7528;23.2058;29.3761;32.8721;35.3034;41.3719;46.4358;49.8142;53.4474;58.3251;65.6728;70.3488;69.9287;71.9024;77.8736;90.5025;92.2524;95.0878;94.8563;103.6490;122.6797;134.9982;137.6633;157.3076;166.1000;168.0913;203.9536;212.5374;228.5612;225.9698;246.6968;268.7886;292.0872;314.4486;320.8052;265.9860;307.5299;341.7183;347.0884;352.9560;355.2876;357.7718;359.7573;380.5904;396.2700;399.1022;369.6732;461.6221;564.8685;603.5643;623.2632                                                                                                                                                                                                                                                                                                                                               
BGR.1.0.99.0.DXGT;Bulgaria;01 Foreign trade at current prices;Total exports of goods :- Foreign trade statistics ;(Mrd EUR) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.79432;1.87782;1.91124;2.38291;3.35569;2.49138;2.36153;2.49369;2.52938;1.59538;1.65550;1.88257;1.98064;2.85809;3.99112;3.76505;3.80374;3.70175;3.73380;5.25300;5.71460;6.06280;6.66830;7.98480;9.22320;11.74830;13.51200;15.20420;11.69930;15.56160;20.26470;20.77030;22.27200;22.04340;22.87770;24.02180;27.77990;28.49610;29.78880;27.96710;34.70070;47.80785;51.71710;55.66828                                                                                                                                                                                                                                                                                                                                                                                                                                                          
CZE.1.0.99.0.DXGT;Czechia;01 Foreign trade at current prices;Total exports of goods :- Foreign trade statistics ;(Mrd EUR) ;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10.0543;12.0054;13.1332;17.4638;19.8668;23.5664;24.9165;31.5003;37.2085;40.7065;43.0528;55.4598;62.7849;75.6045;89.3822;99.8091;80.9834;100.3104;117.0540;122.2300;122.1850;131.7987;142.3642;146.9790;161.2138;171.2601;177.9031;167.5973;191.5708;228.7050;251.9855;272.0234                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
DNK.1.0.99.0.DXGT;Denmark;01 Foreign trade at current prices;Total exports of goods :- Foreign trade statistics ;(Mrd EUR) ;1.4031;1.4382;1.5470;1.7760;1.9732;2.1621;2.2901;2.3760;2.5571;2.9486;3.2781;3.5132;3.9286;5.0742;6.4694;7.0231;8.1499;8.8194;9.3289;10.7219;12.1923;14.4097;15.7166;18.0325;20.1899;22.3726;21.5010;22.1675;23.2055;25.1900;26.7392;28.3268;31.6936;30.6740;33.4880;36.6847;38.0375;43.4490;43.7185;47.1908;55.5353;57.7320;60.8025;58.7981;61.9660;68.4195;73.7160;75.2801;79.4961;67.3814;72.7470;80.3622;83.3365;83.5395;83.9119;86.0603;86.1366;90.7562;92.9133;99.2373;95.0276;106.5333;120.9464;135.9377;147.1990                                                                                                                                                                                                                                                                                                                                                                                    
